Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
35:00:04,0.545,0.521,0.518,0.515,0.552,0.541,0.083,0.083,0.085,0.083,0.083,0.086,0.475,0.465,0.455,0.688,0.818,0.816,0.081,0.082,0.085,0.083,0.083,0.087,0.208,0.198,0.181,0.484,0.531,0.525,0.079,0.079,0.083,0.085,0.083,0.083,0.471,0.456,0.462,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.358,0.285,0.271,0.077,0.078,0.08,0.079,0.078,0.082,0.083,0.083,0.084,0.743,0.696,0.685,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.539,0.635,0.529,0.078,0.08,0.08,0.08,0.162,0.083,0.083,0.083,0.085,0.549,0.541,0.539,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
35:15:04,0.545,0.522,0.519,0.518,0.563,0.546,0.083,0.083,0.085,0.084,0.083,0.086,0.477,0.467,0.456,0.699,0.821,0.821,0.081,0.082,0.085,0.083,0.083,0.087,0.21,0.2,0.183,0.485,0.532,0.526,0.079,0.079,0.084,0.085,0.083,0.083,0.475,0.459,0.463,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.367,0.286,0.271,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.744,0.697,0.687,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.54,0.635,0.529,0.078,0.08,0.08,0.08,0.161,0.083,0.083,0.084,0.085,0.549,0.542,0.54,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.088,0.084
35:30:04,0.547,0.523,0.52,0.524,0.573,0.551,0.083,0.083,0.085,0.084,0.083,0.086,0.479,0.467,0.458,0.719,0.824,0.82,0.081,0.082,0.085,0.083,0.083,0.087,0.211,0.203,0.184,0.486,0.533,0.527,0.079,0.079,0.084,0.085,0.083,0.083,0.477,0.46,0.465,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.369,0.287,0.272,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.746,0.699,0.688,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.541,0.64,0.531,0.078,0.08,0.08,0.08,0.161,0.084,0.083,0.084,0.085,0.55,0.543,0.542,0.08,0.08,0.08,0.08,0.087,0.087,0.083,0.088,0.084
35:45:04,0.547,0.523,0.52,0.53,0.578,0.561,0.083,0.083,0.085,0.083,0.083,0.086,0.481,0.468,0.459,0.724,0.818,0.818,0.081,0.082,0.085,0.083,0.083,0.087,0.212,0.204,0.186,0.488,0.534,0.528,0.079,0.079,0.083,0.085,0.083,0.083,0.48,0.464,0.469,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.37,0.287,0.273,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.751,0.699,0.687,0.079,0.079,0.08,0.08,0.081,0.085,0.083,0.083,0.083,0.542,0.64,0.531,0.078,0.08,0.08,0.08,0.161,0.083,0.083,0.083,0.085,0.551,0.544,0.542,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.088,0.084
36:00:04,0.548,0.524,0.52,0.538,0.581,0.571,0.083,0.083,0.085,0.084,0.083,0.086,0.483,0.471,0.461,0.723,0.815,0.822,0.081,0.082,0.085,0.083,0.083,0.087,0.215,0.205,0.188,0.488,0.534,0.529,0.079,0.08,0.084,0.085,0.083,0.083,0.483,0.465,0.47,0.079,0.079,0.081,0.08,0.079,0.082,0.083,0.083,0.083,0.372,0.288,0.273,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.753,0.702,0.691,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.543,0.639,0.533,0.078,0.08,0.08,0.08,0.161,0.083,0.083,0.084,0.085,0.551,0.545,0.544,0.08,0.08,0.08,0.08,0.087,0.087,0.083,0.088,0.084
36:15:04,0.547,0.524,0.52,0.547,0.583,0.578,0.083,0.083,0.085,0.084,0.083,0.086,0.486,0.474,0.462,0.717,0.812,0.821,0.081,0.082,0.085,0.083,0.083,0.087,0.217,0.206,0.189,0.489,0.536,0.529,0.079,0.079,0.084,0.085,0.083,0.083,0.485,0.468,0.471,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.374,0.288,0.274,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.755,0.703,0.694,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.544,0.645,0.533,0.078,0.08,0.08,0.079,0.16,0.083,0.083,0.083,0.085,0.552,0.546,0.544,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
36:30:04,0.548,0.525,0.521,0.556,0.582,0.585,0.083,0.083,0.085,0.084,0.083,0.086,0.488,0.475,0.464,0.704,0.802,0.816,0.081,0.082,0.085,0.083,0.083,0.087,0.22,0.208,0.191,0.49,0.536,0.53,0.079,0.079,0.083,0.085,0.083,0.083,0.487,0.47,0.475,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.375,0.289,0.274,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.757,0.705,0.696,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.545,0.644,0.534,0.078,0.08,0.08,0.08,0.16,0.083,0.083,0.084,0.085,0.553,0.547,0.545,0.08,0.08,0.08,0.08,0.087,0.087,0.083,0.088,0.084
36:45:04,0.548,0.524,0.52,0.563,0.586,0.592,0.083,0.083,0.085,0.084,0.083,0.086,0.49,0.477,0.466,0.701,0.792,0.799,0.081,0.082,0.085,0.083,0.083,0.087,0.222,0.21,0.193,0.492,0.537,0.531,0.079,0.08,0.084,0.085,0.083,0.083,0.491,0.472,0.476,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.376,0.289,0.274,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.757,0.705,0.695,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.546,0.643,0.534,0.078,0.08,0.08,0.079,0.16,0.083,0.083,0.084,0.085,0.553,0.548,0.546,0.08,0.079,0.08,0.08,0.086,0.087,0.084,0.088,0.084
37:00:04,0.548,0.524,0.52,0.57,0.597,0.601,0.083,0.083,0.085,0.084,0.083,0.086,0.49,0.477,0.467,0.688,0.798,0.799,0.081,0.082,0.085,0.083,0.083,0.087,0.223,0.211,0.193,0.492,0.538,0.532,0.079,0.079,0.083,0.085,0.083,0.083,0.494,0.474,0.477,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.084,0.377,0.29,0.274,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.761,0.708,0.698,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.547,0.645,0.536,0.078,0.08,0.08,0.08,0.16,0.083,0.083,0.084,0.085,0.554,0.548,0.546,0.08,0.08,0.08,0.08,0.087,0.087,0.083,0.088,0.084
37:15:04,0.548,0.525,0.521,0.58,0.604,0.606,0.083,0.083,0.084,0.084,0.083,0.086,0.493,0.479,0.469,0.679,0.789,0.795,0.081,0.082,0.085,0.083,0.083,0.087,0.225,0.213,0.195,0.493,0.539,0.533,0.079,0.079,0.083,0.085,0.083,0.083,0.492,0.476,0.48,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.377,0.291,0.274,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.757,0.708,0.699,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.548,0.647,0.537,0.078,0.079,0.08,0.08,0.159,0.083,0.083,0.084,0.085,0.554,0.549,0.547,0.08,0.08,0.08,0.08,0.087,0.087,0.083,0.088,0.084
37:30:04,0.548,0.525,0.522,0.59,0.589,0.614,0.083,0.083,0.085,0.084,0.083,0.086,0.495,0.481,0.47,0.675,0.786,0.777,0.081,0.082,0.085,0.083,0.083,0.087,0.227,0.214,0.196,0.493,0.54,0.534,0.079,0.079,0.083,0.085,0.083,0.083,0.495,0.479,0.481,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.377,0.293,0.275,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.775,0.709,0.697,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.549,0.647,0.538,0.078,0.079,0.08,0.079,0.159,0.083,0.083,0.083,0.085,0.555,0.549,0.548,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.088,0.084
37:45:04,0.549,0.525,0.521,0.597,0.597,0.62,0.083,0.083,0.085,0.083,0.083,0.086,0.496,0.483,0.472,0.67,0.778,0.776,0.081,0.082,0.085,0.083,0.083,0.087,0.229,0.215,0.197,0.494,0.54,0.534,0.079,0.079,0.083,0.085,0.082,0.083,0.499,0.48,0.484,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.378,0.293,0.275,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.778,0.712,0.696,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.55,0.648,0.538,0.078,0.08,0.08,0.08,0.159,0.083,0.083,0.084,0.085,0.555,0.55,0.548,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.088,0.084
38:00:04,0.55,0.527,0.522,0.606,0.589,0.63,0.083,0.083,0.085,0.084,0.083,0.086,0.499,0.483,0.474,0.666,0.776,0.77,0.081,0.082,0.085,0.083,0.083,0.087,0.231,0.216,0.197,0.494,0.541,0.535,0.079,0.079,0.084,0.085,0.083,0.083,0.502,0.483,0.486,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.378,0.292,0.276,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.776,0.714,0.697,0.079,0.079,0.08,0.08,0.081,0.085,0.083,0.083,0.083,0.55,0.649,0.538,0.078,0.08,0.08,0.08,0.159,0.084,0.083,0.084,0.085,0.556,0.551,0.549,0.081,0.08,0.08,0.08,0.087,0.087,0.084,0.088,0.084
38:15:04,0.55,0.527,0.522,0.603,0.583,0.635,0.083,0.083,0.085,0.084,0.083,0.086,0.5,0.485,0.476,0.658,0.764,0.753,0.081,0.082,0.085,0.083,0.083,0.087,0.234,0.217,0.198,0.495,0.542,0.536,0.079,0.079,0.084,0.085,0.083,0.083,0.504,0.484,0.489,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.379,0.292,0.277,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.766,0.715,0.696,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.551,0.649,0.54,0.078,0.08,0.08,0.08,0.158,0.083,0.083,0.084,0.085,0.556,0.551,0.55,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
38:30:04,0.549,0.527,0.523,0.614,0.577,0.639,0.083,0.083,0.085,0.084,0.083,0.086,0.502,0.487,0.477,0.669,0.754,0.763,0.081,0.082,0.085,0.083,0.083,0.087,0.236,0.219,0.199,0.496,0.542,0.537,0.079,0.079,0.083,0.085,0.083,0.083,0.506,0.485,0.489,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.379,0.294,0.279,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.763,0.717,0.698,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.551,0.651,0.54,0.078,0.08,0.08,0.079,0.158,0.083,0.083,0.083,0.085,0.556,0.552,0.55,0.081,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
38:45:04,0.548,0.526,0.523,0.617,0.606,0.626,0.083,0.083,0.084,0.084,0.083,0.086,0.504,0.488,0.479,0.675,0.742,0.773,0.081,0.082,0.085,0.083,0.083,0.087,0.238,0.221,0.2,0.497,0.543,0.538,0.079,0.08,0.083,0.085,0.083,0.083,0.508,0.487,0.492,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.381,0.297,0.281,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.764,0.717,0.699,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.552,0.653,0.541,0.078,0.08,0.08,0.079,0.157,0.083,0.083,0.084,0.085,0.557,0.552,0.551,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.088,0.084
39:00:04,0.548,0.526,0.522,0.621,0.594,0.612,0.083,0.083,0.085,0.084,0.083,0.086,0.507,0.489,0.48,0.693,0.726,0.767,0.081,0.082,0.085,0.083,0.083,0.087,0.24,0.222,0.2,0.498,0.543,0.539,0.079,0.079,0.083,0.085,0.082,0.083,0.51,0.489,0.492,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.381,0.3,0.283,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.763,0.719,0.7,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.553,0.651,0.542,0.078,0.08,0.08,0.08,0.157,0.083,0.083,0.084,0.085,0.557,0.553,0.551,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.088,0.084
39:15:04,0.548,0.526,0.523,0.625,0.586,0.632,0.083,0.083,0.084,0.084,0.083,0.086,0.508,0.491,0.482,0.687,0.728,0.762,0.081,0.082,0.085,0.083,0.083,0.087,0.242,0.223,0.201,0.498,0.544,0.54,0.079,0.079,0.083,0.085,0.083,0.083,0.512,0.491,0.493,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.383,0.303,0.284,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.767,0.72,0.703,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.553,0.653,0.543,0.078,0.08,0.08,0.08,0.157,0.083,0.083,0.083,0.085,0.557,0.553,0.552,0.08,0.079,0.08,0.08,0.086,0.086,0.083,0.088,0.084
39:30:04,0.547,0.527,0.523,0.634,0.586,0.632,0.083,0.083,0.085,0.084,0.083,0.086,0.51,0.493,0.484,0.682,0.73,0.778,0.081,0.082,0.085,0.083,0.083,0.087,0.244,0.224,0.203,0.498,0.545,0.541,0.079,0.08,0.084,0.085,0.083,0.083,0.514,0.492,0.496,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.383,0.307,0.282,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.759,0.722,0.705,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.554,0.654,0.543,0.078,0.08,0.08,0.079,0.156,0.083,0.083,0.084,0.085,0.558,0.554,0.552,0.08,0.079,0.08,0.08,0.086,0.087,0.084,0.088,0.084
39:45:04,0.549,0.527,0.525,0.629,0.589,0.641,0.083,0.083,0.085,0.084,0.083,0.086,0.511,0.495,0.488,0.676,0.736,0.784,0.081,0.082,0.085,0.083,0.083,0.087,0.246,0.226,0.204,0.499,0.545,0.542,0.079,0.08,0.083,0.085,0.083,0.083,0.517,0.493,0.498,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.084,0.383,0.311,0.283,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.762,0.721,0.703,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.555,0.654,0.544,0.078,0.08,0.08,0.079,0.156,0.083,0.083,0.084,0.085,0.558,0.554,0.553,0.08,0.079,0.08,0.08,0.086,0.087,0.084,0.088,0.084
40:00:04,0.548,0.527,0.525,0.625,0.597,0.66,0.083,0.083,0.085,0.084,0.083,0.086,0.512,0.495,0.486,0.676,0.727,0.801,0.081,0.082,0.085,0.084,0.083,0.087,0.248,0.228,0.206,0.499,0.546,0.543,0.079,0.08,0.084,0.085,0.083,0.083,0.518,0.495,0.498,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.382,0.314,0.285,0.078,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.085,0.767,0.723,0.702,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.555,0.653,0.545,0.078,0.08,0.08,0.079,0.156,0.084,0.083,0.084,0.085,0.558,0.555,0.553,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
40:15:04,0.546,0.526,0.524,0.625,0.603,0.671,0.083,0.083,0.085,0.084,0.083,0.086,0.511,0.497,0.486,0.671,0.742,0.776,0.081,0.082,0.085,0.083,0.083,0.087,0.25,0.23,0.207,0.499,0.546,0.544,0.079,0.079,0.083,0.085,0.082,0.083,0.519,0.496,0.499,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.381,0.315,0.287,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.779,0.721,0.703,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.555,0.653,0.546,0.078,0.08,0.079,0.079,0.155,0.083,0.083,0.083,0.085,0.558,0.555,0.553,0.08,0.08,0.08,0.08,0.086,0.087,0.084,0.088,0.084
40:30:04,0.545,0.526,0.525,0.639,0.599,0.681,0.083,0.083,0.085,0.084,0.083,0.086,0.512,0.5,0.489,0.673,0.745,0.775,0.081,0.082,0.085,0.083,0.083,0.087,0.251,0.231,0.208,0.5,0.547,0.545,0.079,0.08,0.084,0.085,0.083,0.083,0.52,0.496,0.5,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.381,0.316,0.29,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.773,0.724,0.708,0.079,0.079,0.08,0.08,0.081,0.085,0.083,0.083,0.083,0.556,0.653,0.546,0.078,0.08,0.08,0.079,0.155,0.083,0.083,0.083,0.085,0.559,0.556,0.553,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
40:45:04,0.546,0.527,0.526,0.655,0.592,0.682,0.083,0.083,0.085,0.083,0.083,0.086,0.512,0.499,0.488,0.672,0.722,0.782,0.081,0.082,0.085,0.083,0.083,0.087,0.252,0.232,0.209,0.5,0.547,0.546,0.079,0.08,0.084,0.085,0.083,0.083,0.523,0.499,0.502,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.084,0.382,0.316,0.293,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.785,0.725,0.71,0.079,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.556,0.654,0.547,0.078,0.08,0.08,0.08,0.154,0.083,0.083,0.084,0.085,0.559,0.556,0.554,0.08,0.08,0.08,0.08,0.086,0.087,0.084,0.088,0.084
41:00:04,0.547,0.527,0.526,0.658,0.573,0.677,0.083,0.083,0.085,0.084,0.083,0.086,0.512,0.502,0.49,0.672,0.742,0.777,0.081,0.082,0.085,0.083,0.083,0.087,0.253,0.234,0.21,0.5,0.548,0.547,0.079,0.079,0.084,0.085,0.083,0.083,0.524,0.5,0.504,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.382,0.317,0.295,0.077,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.785,0.724,0.712,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.557,0.654,0.547,0.078,0.08,0.08,0.079,0.154,0.083,0.083,0.084,0.085,0.559,0.557,0.555,0.08,0.08,0.08,0.08,0.086,0.087,0.084,0.088,0.084
41:15:04,0.545,0.526,0.526,0.638,0.568,0.657,0.083,0.083,0.085,0.084,0.083,0.086,0.513,0.502,0.49,0.673,0.712,0.778,0.081,0.082,0.085,0.083,0.083,0.087,0.255,0.235,0.211,0.5,0.548,0.548,0.079,0.08,0.083,0.085,0.083,0.083,0.523,0.501,0.504,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.382,0.318,0.297,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.79,0.724,0.713,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.557,0.654,0.547,0.078,0.08,0.08,0.08,0.153,0.083,0.083,0.083,0.085,0.559,0.557,0.554,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
41:30:04,0.545,0.526,0.526,0.628,0.573,0.661,0.083,0.083,0.084,0.083,0.083,0.086,0.513,0.503,0.487,0.672,0.738,0.786,0.081,0.082,0.085,0.083,0.083,0.087,0.257,0.236,0.213,0.5,0.549,0.549,0.079,0.079,0.083,0.085,0.083,0.083,0.523,0.504,0.505,0.079,0.079,0.08,0.08,0.078,0.082,0.083,0.083,0.083,0.382,0.319,0.298,0.077,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.788,0.726,0.712,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.558,0.654,0.548,0.078,0.08,0.08,0.079,0.153,0.083,0.083,0.084,0.085,0.559,0.557,0.555,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
41:45:04,0.543,0.526,0.527,0.629,0.566,0.639,0.083,0.083,0.085,0.083,0.083,0.086,0.514,0.504,0.487,0.678,0.722,0.767,0.081,0.082,0.085,0.083,0.083,0.087,0.258,0.237,0.213,0.499,0.549,0.55,0.079,0.079,0.083,0.085,0.083,0.083,0.524,0.505,0.506,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.084,0.382,0.319,0.3,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.793,0.727,0.711,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.558,0.655,0.55,0.078,0.08,0.08,0.079,0.152,0.083,0.083,0.084,0.085,0.559,0.558,0.555,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
42:00:04,0.544,0.527,0.525,0.628,0.562,0.627,0.083,0.083,0.085,0.084,0.083,0.086,0.514,0.503,0.488,0.677,0.735,0.773,0.081,0.082,0.085,0.083,0.083,0.087,0.26,0.238,0.214,0.499,0.549,0.551,0.079,0.079,0.084,0.085,0.083,0.083,0.524,0.503,0.506,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.382,0.32,0.302,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.797,0.727,0.713,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.559,0.655,0.55,0.078,0.08,0.08,0.079,0.152,0.083,0.083,0.083,0.085,0.559,0.558,0.555,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.088,0.084
42:15:04,0.541,0.526,0.524,0.634,0.554,0.639,0.083,0.083,0.085,0.084,0.083,0.086,0.513,0.503,0.488,0.675,0.753,0.77,0.081,0.082,0.084,0.083,0.083,0.087,0.261,0.24,0.216,0.5,0.55,0.552,0.079,0.079,0.083,0.085,0.083,0.083,0.524,0.505,0.507,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.382,0.322,0.304,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.803,0.726,0.713,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.559,0.656,0.551,0.078,0.08,0.08,0.079,0.151,0.083,0.083,0.083,0.085,0.558,0.558,0.555,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
42:30:04,0.541,0.526,0.525,0.602,0.552,0.64,0.083,0.083,0.085,0.084,0.083,0.086,0.514,0.503,0.489,0.672,0.753,0.769,0.081,0.082,0.085,0.083,0.083,0.087,0.263,0.241,0.217,0.5,0.551,0.554,0.079,0.08,0.083,0.085,0.083,0.083,0.522,0.507,0.508,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.084,0.383,0.323,0.306,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.085,0.799,0.725,0.714,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.559,0.656,0.552,0.078,0.08,0.08,0.08,0.15,0.084,0.083,0.084,0.085,0.558,0.558,0.555,0.081,0.08,0.08,0.08,0.086,0.087,0.084,0.088,0.084
42:45:04,0.54,0.526,0.525,0.605,0.544,0.633,0.083,0.083,0.085,0.083,0.083,0.086,0.513,0.505,0.487,0.748,0.758,0.77,0.081,0.082,0.085,0.083,0.083,0.087,0.265,0.242,0.217,0.5,0.551,0.555,0.079,0.08,0.084,0.085,0.083,0.083,0.523,0.506,0.508,0.079,0.079,0.081,0.08,0.079,0.082,0.083,0.082,0.083,0.383,0.324,0.308,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.802,0.725,0.716,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.56,0.656,0.552,0.078,0.08,0.08,0.08,0.15,0.083,0.083,0.084,0.085,0.557,0.558,0.556,0.081,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
43:00:04,0.541,0.526,0.526,0.592,0.537,0.62,0.083,0.083,0.085,0.084,0.083,0.086,0.512,0.509,0.487,0.773,0.7,0.773,0.081,0.082,0.085,0.083,0.083,0.087,0.266,0.244,0.219,0.5,0.552,0.557,0.079,0.079,0.083,0.085,0.083,0.083,0.524,0.508,0.509,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.383,0.326,0.31,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.813,0.724,0.714,0.079,0.079,0.08,0.079,0.081,0.085,0.083,0.083,0.083,0.56,0.657,0.553,0.078,0.079,0.08,0.079,0.149,0.083,0.083,0.083,0.085,0.558,0.558,0.556,0.08,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
43:15:04,0.541,0.526,0.526,0.589,0.554,0.612,0.083,0.083,0.085,0.084,0.083,0.086,0.511,0.51,0.488,0.778,0.69,0.774,0.081,0.082,0.085,0.083,0.083,0.087,0.268,0.246,0.22,0.501,0.553,0.558,0.079,0.08,0.084,0.085,0.083,0.083,0.523,0.509,0.512,0.079,0.079,0.081,0.08,0.079,0.082,0.083,0.083,0.084,0.383,0.328,0.311,0.078,0.079,0.08,0.079,0.078,0.083,0.083,0.083,0.085,0.811,0.724,0.716,0.079,0.079,0.08,0.08,0.081,0.085,0.084,0.083,0.083,0.56,0.656,0.554,0.079,0.08,0.08,0.08,0.149,0.083,0.083,0.084,0.085,0.557,0.559,0.556,0.081,0.08,0.08,0.08,0.086,0.087,0.083,0.088,0.084
43:30:04,0.541,0.525,0.528,0.581,0.559,0.624,0.083,0.083,0.085,0.084,0.083,0.086,0.51,0.511,0.485,0.782,0.693,0.77,0.081,0.082,0.085,0.083,0.083,0.087,0.27,0.248,0.221,0.501,0.553,0.56,0.079,0.08,0.083,0.085,0.083,0.083,0.523,0.51,0.512,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.383,0.329,0.313,0.078,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.821,0.722,0.714,0.079,0.079,0.08,0.08,0.081,0.085,0.083,0.083,0.083,0.561,0.657,0.555,0.078,0.08,0.08,0.08,0.148,0.083,0.083,0.084,0.085,0.557,0.559,0.556,0.08,0.08,0.08,0.08,0.086,0.087,0.084,0.088,0.084
